,id,ra,dec,mag,name_bayer,name_bayer_full,name_english,name_flamsteed_full
1534,30608,71.95416666666667,-30.02027777777778,6.37,ζ,ζ-Cae,-,-
1535,30610,71.2375,-63.22972222222222,6.46,-,-,-,-
1536,30612,70.7625,-70.93111111111112,5.54,μ,μ-Men,-,-
1537,30614,73.51250000000002,66.34277777777777,4.29,α,α-Cam,-,9-Cam
1538,30652,72.45833333333333,6.961388888888889,3.19,π³,π³-Ori,-,1-Ori
1539,30739,72.64999999999999,8.900277777777777,4.36,π²,π²-Ori,-,2-Ori
1540,30743,72.425,-13.769722222222223,6.26,-,-,-,-
1541,30752,73.2875,52.840833333333336,6.41,-,-,-,-
1542,30780,72.84166666666665,18.83972222222222,5.1,-,-,-,97-Tau
1543,30788,72.13749999999999,-43.980000000000004,6.72,-,-,-,-
1544,30814,72.54583333333332,-16.21722222222222,5.03,-,-,-,60-Eri
1545,30823,73.19583333333335,42.586666666666666,5.71,-,-,-,-
1546,30834,73.15833333333335,36.70305555555556,4.78,-,-,-,2-Aur
1547,30836,72.79999999999998,5.6049999999999995,3.69,π,π-Ori,-,3-Ori
1548,30870,72.92916666666666,9.975,6.11,-,-,-,-
1549,30912,73.19583333333335,27.8975,5.97,-,-,-,-
1550,30958,73.7625,55.259166666666665,5.52,-,-,-,5-Cam
1551,30959,73.13333333333334,14.250555555555556,4.74,ο¹,ο¹-Ori,-,4-Ori
1552,30985,72.56666666666666,-41.32083333333334,6.07,-,-,-,-
1553,31069,73.7125,44.06083333333333,6.08,-,-,-,-
1554,31093,72.86666666666666,-34.906388888888884,5.86,-,-,-,-
1555,31109,73.22083333333333,-5.452777777777778,4.39,ω,ω-Eri,-,61-Eri
1556,31134,74.02916666666667,52.86944444444445,5.75,-,-,-,-
1557,31139,73.34166666666665,2.5080555555555555,5.33,-,-,-,5-Ori
1558,31203,72.72916666666666,-53.46138888888889,5.61,ι,ι-Pic,-,-
1559,31204,72.73333333333332,-53.459722222222226,6.42,ι,ι-Pic,-,-
1560,31209,73.47916666666666,1.5694444444444444,6.61,-,-,-,-
1561,31236,73.74166666666667,19.485277777777778,6.37,-,-,-,-
1562,31237,73.5625,2.4405555555555556,3.72,π,π-Ori,-,8-Ori
1563,31278,74.32083333333334,53.75222222222222,4.47,-,-,-,7-Cam
1564,31283,73.69166666666668,11.42611111111111,5.19,-,-,-,6-Ori
1565,31295,73.72083333333333,10.150833333333333,4.65,π¹,π¹-Ori,-,7-Ori
1566,31296,73.69583333333334,7.779166666666667,5.33,-,-,-,-
1567,31312,75.58333333333333,74.26916666666666,6.06,-,-,-,-
1568,31327,74.07916666666667,36.16888888888889,6.07,-,-,-,-
1569,31331,73.70833333333334,0.4675,5.99,-,-,-,-
1570,31362,74.0625,24.592222222222222,6.37,-,-,-,-
1571,31373,73.95833333333334,15.04,5.81,-,-,-,-
1572,31398,74.24583333333334,33.16611111111111,2.69,ι,ι-Aur,-,3-Aur
1573,31411,73.99166666666667,5.399166666666667,6.5,-,-,-,-
1574,31414,73.775,-16.740555555555556,5.7,-,-,-,-
1575,31421,74.09166666666667,13.514444444444445,4.07,ο²,ο²-Ori,-,9-Ori
1576,31444,73.825,-16.41777777777778,5.72,-,-,-,-
1577,31512,74.10000000000001,-5.171388888888889,5.51,-,-,-,62-Eri
1578,31517,73.87500000000001,-25.727777777777778,6.72,-,-,-,-
1579,31529,73.72500000000001,-39.62861111111111,6.1,-,-,-,-
1580,31539,74.34166666666667,17.15361111111111,5.48,-,-,-,-
1581,31553,74.45,23.948611111111113,5.79,-,-,-,99-Tau
1582,31563,76.05416666666666,73.76388888888889,6.66,-,-,-,-
1583,31579,74.94166666666666,53.15555555555555,6.08,-,-,-,8-Cam
1584,31590,76.1625,74.06694444444445,5.96,-,-,-,-
1585,31592,74.53750000000001,25.05027777777778,5.81,-,-,-,98-Tau
1586,31623,74.32083333333334,-1.0672222222222223,6.23,-,-,-,-
1587,31647,74.8125,37.890277777777776,4.94,ω,ω-Aur,-,4-Aur
1588,31662,75.39583333333333,61.07805555555556,6.03,-,-,-,-
1589,31675,75.70833333333334,66.82277777777777,6.19,-,-,-,-
1590,31726,74.43333333333334,-14.231388888888889,6.15,-,-,-,-
1591,31739,74.54166666666667,-2.2125000000000004,6.35,-,-,-,-
1592,31746,73.72083333333333,-58.54722222222222,6.12,-,-,-,-
1593,31754,73.375,-66.67555555555556,6.41,-,-,-,-
1594,31761,75.07499999999999,39.39472222222222,5.95,-,-,-,5-Aur
1595,31764,74.74583333333334,14.542777777777777,6.09,-,-,-,-
1596,31767,74.63333333333333,1.7141666666666666,4.47,π,π-Ori,-,10-Ori
1597,31780,75.09583333333333,39.655,6.58,-,-,-,6-Aur
1598,31910,75.85416666666667,60.44222222222222,4.03,β,β-Cam,-,10-Cam
1599,31925,74.75416666666666,-16.375833333333333,5.66,-,-,-,-
1600,31964,75.49166666666666,43.82333333333334,2.99,ε,ε-Aur,-,7-Aur
1601,31975,73.27083333333333,-72.4075,6.28,-,-,-,-
1602,31996,74.89999999999999,-14.805833333333334,7.71,-,-,-,-
1603,32008,74.95833333333334,-10.263333333333334,5.38,-,-,-,63-Eri
1604,32039,75.13333333333333,3.615277777777778,7.03,-,-,-,-
1605,32040,75.13749999999999,3.616111111111111,6.66,-,-,-,-
1606,32045,74.97916666666666,-12.5375,4.79,-,-,-,64-Eri
1607,32068,75.61666666666667,41.075833333333335,3.75,ζ,ζ-Aur,-,8-Aur
1608,32115,75.1625,-2.0655555555555556,6.32,-,-,-,-
1609,32147,75.20416666666667,-5.753333333333333,6.22,-,-,-,-
1610,32188,75.82499999999999,41.44166666666666,6.14,-,-,-,-
1611,32196,82.95,85.93861111111111,6.51,-,-,-,-
1612,32249,75.35833333333333,-7.173888888888889,4.81,ψ,ψ-Eri,-,65-Eri
1613,32263,75.45833333333334,0.7222222222222222,5.92,-,-,-,-
1614,32273,75.5,1.608888888888889,6.24,-,-,-,-
1615,32301,75.77083333333333,21.59,4.64,ι,ι-Tau,-,102-Tau
1616,32309,75.35416666666667,-20.051944444444445,4.91,-,-,-,-
1617,32343,76.53333333333333,58.972500000000004,5.08,-,-,-,11-Cam
1618,32357,76.54999999999998,59.02111111111111,6.08,-,-,-,12-Cam
1619,32356,76.62083333333334,61.169999999999995,6.04,-,-,-,-
1620,32393,75.6875,-4.209722222222222,5.85,-,-,-,-
1621,32406,76.05833333333332,30.494722222222222,6.14,-,-,-,-
1622,32428,76.14999999999999,32.32027777777778,6.62,-,-,-,-
1623,32436,75.53750000000001,-26.275,5.02,-,-,-,-
1624,32440,73.79583333333333,-74.93694444444445,5.47,η,η-Men,-,-
1625,32445,76.59166666666667,54.405833333333334,7.24,-,-,-,-
1626,32453,75.39166666666665,-39.71805555555556,6.03,-,-,-,-
1627,32480,76.15416666666665,27.69611111111111,6.6,-,-,-,-
1628,32482,76.08749999999999,21.278055555555554,6.19,-,-,-,-
1629,32503,75.68333333333334,-22.795,5.75,-,-,-,1-Lep
1630,32515,75.59166666666667,-31.77138888888889,5.94,-,-,-,-
1631,32518,77.4,69.63944444444445,6.41,-,-,-,-
1632,32537,76.66666666666666,51.59777777777778,5.0,-,-,-,9-Aur
1633,32549,76.14166666666665,15.404166666666667,4.68,-,-,-,11-Ori
1634,32608,76.5,35.936388888888885,6.52,-,-,-,-
1635,32612,75.96666666666665,-14.369444444444445,6.41,-,-,-,-
1636,32630,76.625,41.23444444444444,3.17,η,η-Aur,-,10-Aur
1637,32642,76.38333333333333,19.80638888888889,6.44,-,-,-,-
1638,32650,78.09166666666667,73.94666666666667,5.43,-,-,-,-
1639,32655,76.70416666666667,43.17472222222222,6.2,-,-,-,-
1640,32667,75.97083333333332,-24.387777777777778,5.61,-,-,-,-
1641,32686,76.225,-3.039722222222222,6.05,-,-,-,-
1642,32715,77.43333333333334,64.91944444444445,6.41,-,-,-,-
1643,32736,76.34583333333333,1.1775,6.17,-,-,-,-
1644,32743,75.7,-49.15138888888889,5.38,η¹,η¹-Pic,-,-
1645,32781,78.64583333333333,76.47277777777778,6.37,-,-,-,-
1646,32820,75.975,-41.745,6.31,-,-,-,-
1647,32831,76.1,-35.483333333333334,4.55,γ¹,γ¹-Cae,-,-
1648,32846,76.10833333333333,-35.70527777777778,6.34,γ²,γ²-Cae,-,-
1649,32887,76.3625,-22.371111111111112,3.19,ε,ε-Lep,-,2-Lep
1650,32890,76.31666666666666,-26.1525,5.73,-,-,-,-
1651,32923,76.8625,18.645,5.0,-,-,-,104-Tau
1652,32964,76.6875,-4.655,5.12,-,-,-,66-Eri
1653,32977,76.95,20.418333333333333,5.3,-,-,-,106-Tau
1654,32990,77.025,24.26527777777778,5.5,-,-,-,103-Tau
1655,32991,76.97916666666666,21.704722222222223,5.89,-,-,-,105-Tau
1656,32996,76.64999999999999,-13.121944444444445,6.05,-,-,-,-
1657,33021,76.90833333333333,9.471944444444444,6.17,-,-,-,13-Ori
1658,33042,76.24166666666666,-49.57777777777778,5.03,η²,η²-Pic,-,-
1659,33054,76.96666666666665,8.498333333333333,5.34,-,-,-,14-Ori
1660,33093,76.85416666666667,-12.490555555555554,5.97,-,-,-,-
1661,33111,76.9625,-5.086388888888888,2.79,β,β-Eri,-,67-Eri
1662,33116,76.25,-54.4075,6.27,-,-,-,-
1663,33167,77.675,46.96222222222222,5.68,-,-,-,-
1664,33203,77.575,37.301944444444445,6.02,-,-,-,-
1665,33204,77.4375,28.030555555555555,6.01,-,-,-,-
1666,33224,77.08333333333334,-8.665000000000001,5.78,-,-,-,-
1667,33254,77.32916666666667,9.829444444444444,5.43,-,-,-,16-Ori
1668,33256,77.17916666666667,-4.456111111111111,5.12,-,-,-,68-Eri
1669,33262,76.375,-57.47277777777778,4.72,ζ,ζ-Dor,-,-
1670,33266,78.2625,61.85,6.17,-,-,-,-
1671,33276,77.425,15.597222222222223,4.82,-,-,-,15-Ori
1672,33285,75.67916666666666,-71.31444444444445,5.31,β,β-Men,-,-
1673,33296,78.37916666666666,62.69138888888889,6.5,-,-,-,14-Cam
1674,33328,77.28333333333335,-8.754166666666666,4.27,λ,λ-Eri,-,69-Eri
1675,33377,77.05833333333334,-35.718333333333334,6.52,-,-,-,-
1676,33419,77.5125,-0.5652777777777778,6.1,-,-,-,-
1677,33519,75.05416666666666,-78.30027777777778,6.29,-,-,-,-
1678,33541,79.55416666666666,73.26805555555555,5.74,-,-,-,-
1679,33554,77.92083333333333,16.045555555555556,5.18,-,-,-,-
1680,33555,77.74166666666666,-2.253888888888889,6.25,-,-,-,-
1681,33564,80.63749999999999,79.23111111111112,5.05,-,-,-,-
1682,33608,77.82916666666667,-2.4908333333333332,5.9,-,-,-,-
1683,33618,78.79583333333332,59.40555555555555,6.15,-,-,-,-
1684,33641,78.35416666666667,38.48444444444444,4.86,μ,μ-Aur,-,11-Aur
1685,33647,77.92083333333333,0.5147222222222222,6.67,-,-,-,-
1686,33646,77.9375,1.0369444444444444,5.89,-,-,-,-
1687,33654,78.68333333333334,53.21388888888889,6.2,-,-,-,-
1688,33664,77.84166666666667,-11.849166666666667,5.68,-,-,-,-
1689,33667,77.68333333333334,-25.909444444444443,6.41,-,-,-,-
1690,33684,76.89166666666665,-63.39972222222222,5.2,-,-,-,-
1691,33802,78.07083333333333,-11.869166666666667,4.45,ι,ι-Lep,-,3-Lep
1692,33833,78.2,-6.057222222222222,5.91,-,-,-,-
1693,33856,78.32083333333333,2.861111111111111,4.46,ρ,ρ-Ori,-,17-Ori
1694,33872,77.89583333333333,-37.39527777777778,6.57,-,-,-,-
1695,33875,76.53750000000001,-73.03777777777778,6.27,-,-,-,-
1696,33883,78.37916666666666,1.9680555555555557,6.09,-,-,-,-
1697,33904,78.22916666666666,-16.205555555555556,3.31,μ,μ-Lep,-,5-Lep
1698,33946,78.44583333333334,0.5602777777777779,6.32,-,-,-,-
1699,33948,78.38749999999999,-8.147777777777778,6.37,-,-,-,-
1700,33949,78.30416666666666,-12.94138888888889,4.36,κ,κ-Lep,-,4-Lep
1701,33959,78.85000000000001,32.687777777777775,5.02,-,-,-,14-Aur
1702,34019,79.32083333333333,53.586111111111116,6.5,-,-,-,-
1703,34029,79.17083333333333,45.99805555555556,0.08,α,α-Aur,Capella,13-Aur
1704,34043,78.68333333333334,5.1561111111111115,5.5,-,-,-,-
1705,34045,78.49583333333334,-14.606666666666666,6.21,-,-,-,-
1706,34053,78.86250000000001,22.284722222222225,6.27,-,-,-,108-Tau
1707,34078,79.075,34.31194444444444,5.96,-,-,-,-
1708,34085,78.63333333333333,-8.201666666666666,0.12,β,β-Ori,Rigel,19-Ori
1709,34109,85.95,85.66805555555555,6.6,-,-,-,-
1710,34167,78.44166666666668,-35.82555555555556,6.98,-,-,-,-
1711,34172,74.70833333333334,-82.47055555555556,5.85,ξ,ξ-Men,-,-
1712,34180,78.825,-1.4091666666666667,6.15,-,-,-,-
1713,34203,79.01666666666667,11.34138888888889,5.56,-,-,-,18-Ori
1714,34233,79.8625,58.117222222222225,6.13,-,-,-,15-Cam
1715,34255,80.09166666666667,62.65361111111111,5.61,-,-,-,-
1716,34266,78.61666666666667,-35.977222222222224,5.76,-,-,-,-
1717,34269,79.5625,42.79222222222222,5.48,-,-,-,-
1718,34310,78.85000000000001,-26.943333333333335,5.07,-,-,-,-
1719,34317,79.17083333333333,1.9472222222222222,6.42,-,-,-,-
1720,34332,79.66666666666667,40.465,6.18,-,-,-,-
1721,34334,79.54166666666667,33.37166666666667,4.54,-,-,-,16-Aur
1722,34347,78.47083333333333,-52.03111111111111,6.05,-,-,-,-
1723,34364,79.575,33.76722222222222,6.14,-,-,-,17-Aur
1724,34411,79.78333333333333,40.09916666666667,4.71,λ,λ-Aur,-,15-Aur
1725,34435,78.94583333333334,-34.92666666666666,6.66,-,-,-,-
1726,34447,79.2,-17.141666666666666,6.56,-,-,-,-
1727,34452,79.75,33.748333333333335,5.41,-,-,-,-
1728,34498,80.00833333333334,44.425555555555555,6.62,-,-,-,-
1729,34499,79.84583333333333,33.98555555555556,6.49,-,-,-,18-Aur
1730,34503,79.39999999999999,-6.844444444444444,3.6,τ,τ-Ori,-,20-Ori
1731,34533,80.1625,46.96388888888889,6.54,-,-,-,-
1732,34538,79.41666666666667,-13.519722222222223,5.5,-,-,-,-
1733,34557,80.05833333333332,41.086111111111116,5.52,-,-,-,-
1734,34559,79.81666666666666,22.09638888888889,4.94,-,-,-,109-Tau
1735,34578,80.0,33.95805555555556,5.03,-,-,-,19-Aur
1736,34579,79.80833333333332,20.134722222222223,6.08,-,-,-,-
1737,34587,78.90833333333333,-52.18194444444444,6.49,-,-,-,-
1738,34642,79.37083333333334,-34.89527777777778,4.83,ο,ο-Col,-,-
1739,34649,78.4375,-67.18527777777778,4.83,θ,θ-Dor,-,-
1740,34653,82.35416666666667,77.9775,6.56,-,-,-,-
1741,34658,79.79583333333332,2.5958333333333337,5.34,-,-,-,21-Ori
1742,34721,79.70833333333334,-18.13,5.96,-,-,-,-
1743,34748,79.89583333333333,-1.412222222222222,6.34,-,-,-,-
1744,34759,80.45,41.80444444444444,5.23,ρ,ρ-Aur,-,20-Aur
1745,34762,80.24583333333334,27.95722222222222,6.33,-,-,-,-
1746,34787,80.86250000000001,57.544444444444444,5.28,-,-,-,16-Cam
1747,34790,80.3,29.57,5.76,-,-,-,-
1748,34798,79.82083333333333,-18.52,6.36,-,-,-,-
1749,34797,79.825,-18.509722222222223,6.54,-,-,-,-
1750,34810,80.23333333333333,19.81416666666667,6.18,-,-,-,-
1751,34816,79.89166666666667,-13.176666666666666,4.29,λ,λ-Lep,-,6-Lep
1752,34863,79.99583333333334,-12.315555555555557,5.3,ν,ν-Lep,-,7-Lep
1753,34868,79.84583333333333,-27.36888888888889,5.99,-,-,-,-
1754,34880,80.10833333333333,-5.366666666666666,6.39,-,-,-,-
1755,34904,80.70833333333333,41.029444444444444,5.54,-,-,-,-
1756,34959,80.32916666666667,4.0119444444444445,6.57,-,-,-,-
1757,34968,80.10833333333333,-21.239444444444445,4.71,-,-,-,-
1758,34989,80.42916666666666,8.42861111111111,5.8,-,-,-,-
1759,35007,80.37916666666666,-0.4163888888888889,5.68,-,-,-,-
1760,35039,80.4375,-0.38249999999999995,4.73,-,-,-,22-Ori
1761,35046,80.08333333333333,-34.69888888888889,6.34,-,-,-,-
1762,35072,79.84166666666667,-50.60611111111111,5.45,ζ,ζ-Pic,-,-
1763,35076,80.84166666666667,28.936666666666667,6.46,-,-,-,22-Aur
1764,35104,80.46249999999999,-13.75611111111111,6.56,-,-,-,-
1765,35149,80.70833333333333,3.5444444444444443,5.0,-,-,-,23-Ori
1766,35162,80.44166666666666,-24.773055555555555,5.06,-,-,-,-
1767,35165,80.31666666666666,-34.34527777777778,6.09,-,-,-,-
1768,35186,81.16250000000001,37.385555555555555,4.99,σ,σ-Aur,-,21-Aur
1769,35189,80.90416666666667,16.699444444444445,6.08,-,-,-,110-Tau
1770,35238,81.15833333333333,31.223888888888887,6.28,-,-,-,-
1771,35239,81.15833333333333,31.143055555555556,5.94,-,-,-,-
1772,35242,80.87916666666666,5.3225,6.35,-,-,-,-
1773,35281,80.825,-8.415833333333333,5.9,-,-,-,-
1774,35295,81.30416666666666,34.85527777777778,6.55,-,-,-,-
1775,35296,81.10416666666667,17.383333333333333,4.99,-,-,-,111-Tau
1776,35299,80.92500000000001,-0.1597222222222222,5.7,-,-,-,-
1777,35317,80.96250000000002,-0.8672222222222222,6.11,-,-,-,-
1778,35337,80.87500000000001,-13.927222222222222,5.25,-,-,-,8-Lep
1779,35369,80.98333333333333,-7.808055555555556,4.14,-,-,-,29-Ori
1780,35386,80.8,-26.70583333333333,6.49,-,-,-,-
1781,35407,81.15,2.352777777777778,6.32,-,-,-,-
1782,35410,81.11666666666667,-0.8913888888888889,5.08,-,-,-,27-Ori
1783,35411,81.11666666666667,-2.3969444444444443,3.36,η,η-Ori,-,28-Ori
1784,35439,81.18333333333334,1.846388888888889,4.95,ψ¹,ψ¹-Ori,-,25-Ori
1785,35468,81.27916666666668,6.349722222222222,1.64,γ,γ-Ori,Bellatrix,24-Ori
1786,35497,81.57083333333334,28.6075,1.65,β,β-Tau,El_Nath,112-Tau
1787,35505,81.11666666666667,-16.97611111111111,5.65,-,-,-,-
1788,35515,80.85000000000001,-39.67861111111111,5.71,-,-,-,-
1789,35519,81.725,35.45722222222223,6.15,-,-,-,-
1790,35520,81.70000000000002,34.391666666666666,5.94,-,-,-,-
1791,35521,81.71250000000002,33.26277777777778,6.15,-,-,-,-
1792,35528,80.91250000000001,-37.336666666666666,6.82,-,-,-,-
1793,35532,81.52083333333334,16.700277777777778,6.25,-,-,-,113-Tau
1794,35536,81.25416666666668,-10.329166666666666,5.61,-,-,-,-
1795,35548,81.37916666666666,-0.5441666666666667,6.57,-,-,-,-
1796,35580,80.59166666666667,-56.13444444444444,6.11,κ,κ-Pic,-,-
1797,35583,82.54166666666667,63.06722222222223,5.42,-,-,-,17-Cam
1798,35588,81.44583333333334,0.5208333333333334,6.16,-,-,-,-
1799,35600,81.78333333333335,30.20861111111111,5.74,-,-,-,-
1800,35620,81.90833333333333,34.475833333333334,5.07,φ,φ-Aur,-,24-Aur
1801,35640,81.50833333333334,-5.5183333333333335,6.23,-,-,-,-
1802,35656,81.65833333333333,6.8691666666666675,6.42,-,-,-,-
1803,35671,81.79166666666669,17.96222222222222,5.42,-,-,-,115-Tau
1804,35693,81.80416666666666,15.257777777777777,6.16,-,-,-,-
1805,35708,81.90833333333333,21.936944444444446,4.88,-,-,-,114-Tau
1806,35715,81.70833333333334,3.095555555555556,4.59,ψ²,ψ²-Ori,-,30-Ori
1807,35736,81.49583333333334,-19.695555555555554,5.89,-,-,-,-
1808,35765,81.22916666666667,-44.225833333333334,6.08,-,-,-,-
1809,35770,81.93750000000001,15.874166666666667,5.5,-,-,-,116-Tau
1810,35798,78.10416666666667,-81.54166666666667,6.51,-,-,-,-
1811,35802,82.00416666666668,17.23888888888889,5.77,-,-,-,117-Tau
1812,35850,81.76666666666668,-11.900833333333333,6.35,-,-,-,-
1813,35860,81.19166666666668,-52.31638888888889,6.27,θ,θ-Pic,-,-
1814,35909,82.14166666666667,13.678888888888888,6.35,-,-,-,-
1815,35912,82.00416666666668,1.2983333333333331,6.41,-,-,-,-
1816,35943,82.31666666666666,25.150555555555552,5.47,-,-,-,118-Tau
1817,35984,82.41666666666667,29.18638888888889,6.24,-,-,-,-
1818,35991,81.9,-21.375555555555557,6.07,-,-,-,-
1819,36040,82.7,41.46194444444445,6.0,-,-,-,-
1820,36041,82.6875,39.825833333333335,6.37,-,-,-,-
1821,36058,82.23333333333333,-3.3074999999999997,6.39,-,-,-,-
1822,36060,81.77083333333334,-40.94361111111111,5.87,-,-,-,-
1823,36066,83.1375,57.221111111111114,6.48,-,-,-,18-Cam
1824,36079,82.05833333333334,-20.759444444444444,2.84,β,β-Lep,-,9-Lep
1825,36134,82.34583333333335,-3.446388888888889,5.79,-,-,-,-
1826,36160,82.67916666666667,22.4625,6.29,-,-,-,-
1827,36162,82.60833333333333,15.360277777777778,5.94,-,-,-,-
1828,36166,82.475,1.7891666666666666,5.78,-,-,-,-
1829,36167,82.43333333333334,-1.0922222222222222,4.71,-,-,-,31-Ori
1830,36187,82.0625,-37.230555555555554,5.57,-,-,-,-
1831,36189,81.57916666666667,-58.9125,5.14,λ,λ-Dor,-,-
1832,36217,82.57916666666667,4.204166666666667,6.21,-,-,-,-
1833,36255,82.275,-30.116666666666667,6.75,-,-,-,-
1834,36267,82.69583333333334,5.948055555555555,4.2,-,-,-,32-Ori
1835,36285,82.58333333333334,-7.434722222222223,6.33,-,-,-,-
1836,36351,82.80833333333334,3.292222222222222,5.46,-,-,-,33-Ori
1837,36371,83.17916666666666,32.19194444444444,4.76,χ,χ-Aur,-,25-Aur
1838,36384,84.92916666666667,75.04388888888889,6.17,-,-,-,-
1839,36389,83.05,18.594444444444445,4.38,-,-,-,119-Tau
1840,36404,83.36666666666666,42.10888888888889,6.55,-,-,-,-
1841,36408,83.05833333333334,17.058055555555555,5.46,-,-,-,-
1842,36430,82.83333333333333,-6.708333333333334,6.22,-,-,-,-
1843,36473,82.77916666666667,-20.863611111111112,5.55,-,-,-,10-Lep
1844,36484,83.3625,32.801111111111105,6.48,-,-,-,-
1845,36485,83.0,-0.28444444444444444,6.85,δ,δ-Ori,-,34-Ori
1846,36486,83.0,-0.29916666666666664,2.23,δ,δ-Ori,Mintaka,34-Ori
1847,36496,84.31666666666668,66.69611111111111,6.26,-,-,-,-
1848,36499,83.40833333333333,34.725833333333334,6.27,-,-,-,-
1849,36512,82.97916666666667,-7.301388888888889,4.62,υ,υ-Ori,-,36-Ori
1850,36553,82.53750000000001,-47.07777777777778,5.46,-,-,-,-
1851,36570,84.3125,64.15472222222223,6.15,-,-,-,19-Cam
1852,36576,83.37916666666666,18.540277777777778,5.69,-,-,-,120-Tau
1853,36584,81.75,-68.62277777777777,6.03,-,-,-,-
1854,36589,83.40833333333333,20.474166666666665,6.18,-,-,-,-
1855,36591,83.17083333333333,-1.5919444444444446,5.35,-,-,-,-
1856,36597,82.8,-35.470555555555556,3.87,ε,ε-Col,-,-
1857,36646,83.27916666666667,-1.7183333333333335,6.46,-,-,-,-
1858,36653,83.475,14.305555555555557,5.64,-,-,-,35-Ori
1859,36673,83.17916666666666,-17.822222222222223,2.58,α,α-Lep,Arneb,11-Lep
1860,36678,84.14583333333331,54.428888888888885,5.73,-,-,-,-
1861,36689,82.32083333333334,-62.31444444444444,6.59,-,-,-,-
1862,36695,83.37916666666666,-1.156111111111111,5.34,-,-,-,-
1863,36719,84.06249999999999,47.71527777777778,6.11,-,-,-,-
1864,36734,82.9,-45.92527777777777,5.86,-,-,-,-
1865,36741,83.4875,1.4077777777777778,6.59,-,-,-,-
1866,36777,83.56666666666666,3.7669444444444444,5.36,-,-,-,38-Ori
1867,36779,83.51249999999999,-1.0355555555555556,6.22,-,-,-,-
1868,36780,83.51666666666667,-1.4705555555555556,5.93,-,-,-,-
1869,36819,83.8625,24.039444444444445,5.38,-,-,-,121-Tau
1870,36822,83.70416666666667,9.489444444444443,4.41,φ¹,φ¹-Ori,-,37-Ori
1871,36848,83.2125,-38.51305555555555,5.48,-,-,-,-
1872,36859,83.97916666666666,27.66222222222222,6.27,-,-,-,-
1873,36861,83.78333333333333,9.934166666666666,3.54,λ,λ-Ori,-,39-Ori
1874,36862,83.78333333333333,9.935,5.61,λ,λ-Ori,-,39-Ori
1875,36874,83.27916666666667,-35.13972222222222,5.78,-,-,-,-
1876,36876,82.5625,-63.92777777777778,6.19,-,-,-,-
1877,36881,83.80416666666666,10.239999999999998,5.6,-,-,-,-
1878,36891,84.21666666666665,40.18222222222222,6.09,-,-,-,-
1879,36905,90.33333333333334,85.18222222222222,6.11,-,-,-,-
1880,36959,83.74999999999999,-6.009166666666666,5.67,-,-,-,-
1881,36960,83.75833333333333,-6.001944444444445,4.78,-,-,-,-
1882,36965,83.46666666666665,-29.848888888888887,6.53,-,-,-,-
1883,36994,84.125,25.939444444444444,6.49,-,-,-,-
1884,37017,83.83749999999999,-4.493333333333333,6.56,-,-,-,-
1885,37016,83.84166666666665,-4.425277777777778,6.24,-,-,-,-
1886,37018,83.84583333333333,-4.838333333333333,4.59,-,-,-,42-Ori
1887,37020,83.81249999999999,-5.387222222222222,6.73,θ¹,θ¹-Ori,-,41-Ori
1888,37021,83.81666666666666,-5.3852777777777785,7.96,θ¹,θ¹-Ori,-,41-Ori
1889,37022,83.81666666666666,-5.389722222222223,5.13,θ¹,θ¹-Ori,-,41-Ori
1890,37023,83.82083333333333,-5.387777777777778,6.7,θ¹,θ¹-Ori,-,41-Ori
1891,37041,83.84166666666665,-5.416111111111111,5.08,θ²,θ²-Ori,-,43-Ori
1892,37040,83.87916666666666,-4.3647222222222215,6.38,-,-,-,-
1893,37043,83.85833333333333,-5.91,2.77,ι,ι-Ori,-,44-Ori
1894,37055,83.89583333333333,-3.2527777777777778,6.4,-,-,-,-
1895,37077,83.9125,-4.855833333333333,5.26,-,-,-,45-Ori
1896,37098,84.28333333333335,26.924166666666668,5.83,-,-,-,-
1897,37128,84.04999999999998,-1.2019444444444445,1.7,ε,ε-Ori,Alnilam,46-Ori
1898,37138,84.43750000000001,33.55916666666666,6.33,-,-,-,-
1899,37147,84.26250000000002,17.040277777777778,5.54,-,-,-,122-Tau
1900,37150,84.06249999999999,-5.648055555555555,6.54,-,-,-,-
1901,37160,84.22499999999998,9.290555555555555,4.09,φ²,φ²-Ori,-,40-Ori
1902,37171,84.26666666666668,11.035,5.94,-,-,-,-
1903,37192,83.81249999999999,-33.080000000000005,5.78,-,-,-,-
1904,37202,84.40833333333335,21.1425,3.0,ζ,ζ-Tau,-,123-Tau
1905,37209,84.14583333333331,-6.0649999999999995,5.72,-,-,-,-
1906,37226,83.43333333333332,-54.90222222222222,6.43,-,-,-,-
1907,37232,84.32916666666668,8.951944444444443,6.12,-,-,-,-
1908,37269,84.65833333333332,30.4925,5.4,-,-,-,26-Aur
1909,37286,84.04166666666667,-28.70777777777778,6.26,-,-,-,-
1910,37289,85.60833333333333,65.69777777777779,5.6,-,-,-,-
1911,37297,83.24583333333334,-64.2275,5.34,-,-,-,-
1912,37303,84.36250000000001,-5.9383333333333335,6.05,-,-,-,-
1913,37306,84.28333333333335,-11.775555555555556,6.11,-,-,-,-
1914,37320,84.50416666666666,7.541388888888889,5.88,-,-,-,-
1915,37329,84.73749999999998,26.61777777777778,6.37,-,-,-,-
1916,37350,83.40416666666667,-62.48972222222222,3.76,β,β-Dor,-,-
1917,37356,84.47083333333333,-4.813611111111111,6.19,-,-,-,-
1918,37367,84.825,29.21527777777778,5.96,-,-,-,-
